t,Va,Vb,Vc
0.0209,91.1154,-317.17,226.055,408.286,2089
0.021,100.922,-319.461,218.539,420.383,2151
0.0211,110.629,-321.436,210.808,432.065,2211
0.0212,120.226,-323.095,202.868,443.321,2269
0.0213,129.705,-324.434,194.729,454.139,2324
0.0214,139.056,-325.453,186.397,464.509,2377
0.0215,148.27,-326.151,177.881,474.421,2428
0.0216,157.337,-326.527,169.189,483.864,2476
0.0217,166.25,-326.581,160.331,492.83,2522
0.0218,174.998,-326.312,151.314,501.31,2566
0.0219,183.573,-325.722,142.149,509.295,2606
0.022,191.967,-324.81,132.842,516.777,2645
0.0221,200.172,-323.577,123.405,523.75,2680
0.0222,208.179,-322.025,113.846,530.205,2713
0.0223,215.981,-320.156,104.174,536.137,2744
0.0224,223.57,-317.97,94.4002,541.54,2772
0.0225,230.938,-315.471,84.5328,546.409,2796
0.0226,238.078,-312.66,74.5819,550.738,2819
0.0227,244.983,-309.541,64.5575,554.524,2838
0.0228,251.647,-306.116,54.4693,557.763,2855
0.0229,258.062,-302.389,44.3277,560.451,2868
0.023,264.222,-298.364,34.1421,562.586,2879
0.0231,270.122,-294.044,23.9227,564.166,2887
0.0232,275.755,-289.434,13.6797,565.189,2893
0.0233,281.116,-284.539,3.42328,565.654,2895
0.0234,286.199,-279.362,-6.83656,565.562,2894
0.0235,291,-273.91,-17.0897,564.911,2891
0.0236,295.514,-268.188,-27.3256,563.702,2885
0.0237,299.736,-262.201,-37.5348,561.937,2876
0.0238,303.662,-255.955,-47.7071,559.618,2864
0.0239,307.289,-249.457,-57.8322,556.746,2849
0.024,310.613,-242.712,-67.9003,553.325,2832
0.0241,313.63,-235.728,-77.9013,549.358,2812
0.0242,316.337,-228.512,-87.8255,544.849,2788
0.0243,318.732,-221.069,-97.663,539.802,2763
0.0244,320.813,-213.409,-107.404,534.222,2734
0.0245,322.577,-205.538,-117.039,528.115,2703
0.0246,324.023,-197.464,-126.559,521.487,2669
0.0247,325.149,-189.195,-135.954,514.344,2632
0.0248,325.954,-180.74,-145.214,506.694,2593
0.0249,326.437,-172.106,-154.331,498.543,2551
0.025,326.599,-163.302,-163.296,489.901,2507
0.0251,326.438,-154.338,-172.1,480.775,2460
0.0252,325.954,-145.221,-180.734,471.175,2411
0.0253,325.15,-135.96,-189.19,461.11,2360
0.0254,324.024,-126.565,-197.458,450.589,2306
0.0255,322.578,-117.046,-205.533,439.624,2250
0.0256,320.814,-107.411,-213.404,428.225,2191
0.0257,318.734,-97.6698,-221.064,416.404,2131
0.0258,316.339,-87.8323,-228.507,404.171,2068
0.0259,313.632,-77.9082,-235.724,391.54,2004
0.026,310.615,-67.9072,-242.708,378.522,1937
0.0261,307.292,-57.8392,-249.453,365.131,1869
0.0262,303.665,-47.7144,-255.951,351.38,1798
0.0263,299.739,-37.5422,-262.197,337.281,1726
0.0264,295.517,-27.333,-268.184,322.85,1652
0.0265,291.003,-17.0967,-273.906,308.1,1577
0.0266,286.202,-6.84366,-279.359,293.046,1500
0.0267,281.119,3.41618,-284.535,287.951,1473
0.0268,275.758,13.6727,-289.431,303.104,1551
